fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
6.2,0.44,0.18,2.0,0.096,0.0,3.0,0.99771,3.56,0.72,9.2
7.6,0.52,0.49,3.0,0.034,1.0,2.0,0.9958,3.14,0.38,11.8
7.2,0.19,0.31,0.0,0.062,1.0,2.0,0.9917,3.35,0.44,11.7
6.0,0.34,0.66,4.0,0.046,0.0,2.0,0.9979,3.14,0.5,8.8
7.3,0.27,0.39,1.0,0.064,0.0,3.0,0.9958,3.29,0.3,9.7
6.0,0.3,0.33,0.0,0.042,1.0,1.0,0.98964,3.32,0.42,12.5
6.1,0.36,0.26,2.0,0.035,0.0,0.0,0.99031,3.06,0.27,13.0
7.2,0.46,0.65,2.0,0.05,2.0,3.0,0.9976,3.16,0.42,8.7
6.1,0.28,0.27,1.0,0.03,2.0,1.0,0.99042,3.16,0.42,12.5
6.2,0.29,0.26,3.0,0.046,2.0,3.0,0.99745,3.16,0.41,9.6
6.8,0.64,0.08,2.0,0.062,0.0,1.0,0.9972,3.37,0.46,8.9
5.4,0.45,0.27,1.0,0.033,0.0,0.0,0.98944,3.22,0.27,13.4
7.5,0.26,0.26,4.0,0.084,1.0,1.0,1.0011,3.17,0.39,8.8
6.9,0.28,0.3,2.0,0.026,1.0,1.0,0.99139,2.99,0.38,12.3
6.0,0.19,0.71,0.0,0.152,0.0,0.0,0.9927,3.12,0.46,9.8
6.5,0.41,0.22,1.0,0.052000000000000005,1.0,1.0,0.9946,3.14,0.62,9.2
5.7,0.28,0.35,0.0,0.052000000000000005,1.0,1.0,0.99108,3.44,0.69,11.3
5.7,0.2,0.3,0.0,0.046,1.0,1.0,0.99276,3.34,0.5,9.9
6.5,0.27,0.19,1.0,0.046,0.0,1.0,0.9955,3.25,0.35,8.6
7.0,0.24,0.51,3.0,0.029,2.0,3.0,0.9965,3.03,0.61,9.5
6.2,0.28,0.22,2.0,0.041,0.0,2.0,0.9957,3.44,0.64,9.8
7.5,0.19,0.49,0.0,0.055,0.0,1.0,0.9946,3.33,0.44,9.9
6.5,0.38,0.53,0.0,0.142,0.0,0.0,0.9926,3.14,0.52,10.1
7.0,0.47,0.07,0.0,0.035,0.0,2.0,0.991,3.02,0.34,10.5
8.4,0.31,0.31,0.0,0.021,2.0,2.0,0.99038,2.93,0.32,11.5
6.7,0.37,0.25,0.0,0.028,0.0,0.0,0.9909,3.14,0.36,11.7
7.4,0.18,0.27,0.0,0.048,0.0,0.0,0.994,3.52,0.66,10.6
7.4,0.2,0.31,0.0,0.038,1.0,1.0,0.9912,3.25,0.39,12.0
6.6,0.18,0.28,0.0,0.044,0.0,0.0,0.993,3.42,0.64,10.8
7.8,0.31,0.4,0.0,0.027000000000000003,0.0,0.0,0.9911,3.15,0.48,11.9
8.7,0.34,0.46,3.0,0.055,2.0,3.0,0.9988,3.36,0.37,9.5
9.0,0.27,0.35,1.0,0.028,0.0,0.0,0.9932,3.04,0.4,11.3
7.5,0.17,0.32,0.0,0.04,2.0,2.0,0.9916,3.21,0.44,11.5
6.7,0.16,0.32,3.0,0.035,0.0,2.0,0.99666,2.88,0.36,9.0
7.4,0.27,0.26,3.0,0.053,2.0,2.0,0.99699,3.11,0.6,9.8
6.5,0.24,0.29,2.0,0.043,1.0,2.0,0.99453,3.13,0.7,10.1
6.2,0.36,0.26,3.0,0.051,2.0,3.0,0.9976,3.25,0.46,9.0
6.3,0.41,0.33,1.0,0.023,0.0,1.0,0.991,3.3,0.38,12.5
8.6,0.23,0.4,1.0,0.035,0.0,1.0,0.9947,3.14,0.53,9.7
7.0,0.31,0.52,0.0,0.029,0.0,0.0,0.9918,3.07,0.43,10.4
8.5,0.16,0.35,0.0,0.039,0.0,2.0,0.9935,2.96,0.36,10.0
7.0,0.22,0.32,0.0,0.045,1.0,1.0,0.9914,2.98,0.44,10.5
6.6,0.34,0.4,2.0,0.046,2.0,2.0,0.99494,3.15,0.5,9.53333333333333
7.0,0.34,0.26,2.0,0.041,2.0,2.0,0.99382,3.08,0.35,11.6
6.6,0.24,0.27,0.0,0.057,1.0,2.0,0.9934,3.22,0.56,9.5
7.4,0.16,0.27,4.0,0.05,0.0,1.0,0.9984,2.9,0.43,8.7
6.6,0.36,0.47,0.0,0.145,0.0,1.0,0.99274,3.09,0.56,10.1
6.5,0.46,0.31,1.0,0.027000000000000003,0.0,0.0,0.99165,3.26,0.6,11.5
6.2,0.29,0.23,3.0,0.048,1.0,3.0,0.99612,3.11,0.56,9.9
8.5,0.15,0.49,0.0,0.031,0.0,1.0,0.9932,3.03,0.4,10.3
7.9,0.46,0.32,1.0,0.033,1.0,1.0,0.9912,3.18,0.44,12.8
6.4,0.13,0.28,0.0,0.045,1.0,0.0,0.99175,3.47,0.52,11.2
6.8,0.22,0.32,1.0,0.054000000000000006,1.0,2.0,0.9938,3.2,0.57,10.8
5.6,0.18,0.31,0.0,0.038,0.0,0.0,0.9924,3.34,0.58,10.1
6.8,0.22,0.41,1.0,0.034,1.0,1.0,0.99245,3.18,0.46,11.5
7.1,0.3,0.36,1.0,0.055,1.0,3.0,0.9972,3.49,0.64,10.2
6.2,0.25,0.21,4.0,0.039,0.0,2.0,0.9982,3.48,0.64,9.6
7.8,0.26,0.49,0.0,0.027000000000000003,0.0,0.0,0.9919,3.03,0.32,11.3
8.1,0.22,0.43,0.0,0.044,0.0,1.0,0.9938,3.22,0.45,11.0
7.1,0.36,0.4,0.0,0.033,0.0,1.0,0.98934,3.2,0.45,13.5
8.6,0.17,0.28,0.0,0.047,1.0,2.0,0.99365,3.1,0.56,10.8
6.7,0.46,0.21,1.0,0.034,0.0,0.0,0.99016,3.26,0.54,13.0
6.1,0.44,0.28,1.0,0.032,1.0,1.0,0.9916,3.26,0.47,11.266666666666698
6.9,0.32,0.3,0.0,0.036000000000000004,0.0,1.0,0.99269,3.24,0.48,11.0
5.9,0.25,0.24,2.0,0.044,0.0,1.0,0.99462,3.38,0.58,10.5
5.1,0.165,0.22,1.0,0.047,1.0,2.0,0.9934,3.18,0.55,9.9
8.3,0.18,0.37,0.0,0.049,0.0,0.0,0.9937,3.18,0.52,10.1
5.8,0.32,0.38,1.0,0.033,0.0,0.0,0.991,3.42,0.42,11.8
7.9,0.18,0.36,1.0,0.058,1.0,1.0,0.995,3.25,0.52,10.9
5.9,0.27,0.27,2.0,0.051,1.0,1.0,0.9941,3.25,0.53,10.7
5.8,0.26,0.24,2.0,0.044,2.0,2.0,0.9961,3.31,0.38,9.4
7.5,0.35,0.37,0.0,0.066,0.0,0.0,0.98964,3.14,0.42,12.7
6.0,0.16,0.22,0.0,0.042,1.0,1.0,0.9905,3.24,0.32,11.4
6.6,0.21,0.31,3.0,0.039,1.0,2.0,0.99795,3.41,0.44,9.8
6.15,0.21,0.37,0.0,0.021,0.0,0.0,0.99076,3.39,0.47,12.0
6.2,0.35,0.04,0.0,0.06,0.0,1.0,0.9934,3.26,0.54,9.2
6.9,0.19,0.32,2.0,0.042,1.0,1.0,0.99456,3.4,0.39,10.5
5.2,0.37,0.33,0.0,0.028,0.0,0.0,0.9902,3.37,0.38,11.7
6.6,0.17,0.35,0.0,0.03,1.0,0.0,0.99146,3.22,0.72,11.3
6.4,0.38,0.24,2.0,0.047,1.0,2.0,0.99604,3.11,0.6,9.2
8.3,0.14,0.34,0.0,0.042,0.0,0.0,0.9934,3.47,0.4,10.2
7.3,0.2,0.26,0.0,0.04,1.0,1.0,0.99238,3.34,0.44,10.8
6.9,0.3,0.49,2.0,0.057,0.0,2.0,0.9962,3.43,0.63,11.0
8.8,0.19,0.3,1.0,0.028,1.0,1.0,0.99242,2.94,0.47,11.2
7.6,0.18,0.49,4.0,0.046,1.0,2.0,0.9996,3.06,0.41,9.2
7.7,0.32,0.61,3.0,0.041,2.0,3.0,0.99794,3.0,0.54,9.3
8.1,0.3,0.49,3.0,0.049,1.0,1.0,0.9971,3.09,0.57,10.2
9.3,0.34,0.49,2.0,0.052000000000000005,1.0,2.0,0.998,3.17,0.61,10.2
6.1,0.36,0.16,1.0,0.037000000000000005,1.0,3.0,0.9944,3.17,0.62,9.9
6.2,0.35,0.25,4.0,0.051,0.0,2.0,0.99946,3.13,0.62,9.3
7.4,0.19,0.49,2.0,0.03,0.0,1.0,0.994,2.99,0.32,11.0
6.2,0.25,0.44,4.0,0.057,1.0,2.0,0.99804,3.14,0.51,9.2
6.1,0.27,0.44,1.0,0.041,2.0,3.0,0.99505,3.12,0.4,8.9
7.3,0.24,0.34,4.0,0.05,1.0,2.0,0.9983,3.03,0.42,9.0
5.8,0.32,0.28,1.0,0.032,1.0,1.0,0.98946,3.16,0.57,13.0
7.0,0.22,0.26,2.0,0.027000000000000003,1.0,1.0,0.99228,3.06,0.34,12.5
7.5,0.33,0.38,2.0,0.126,1.0,3.0,0.99711,2.98,0.57,9.4
6.0,0.2,0.38,0.0,0.034,1.0,0.0,0.98865,3.11,0.52,12.7
7.7,0.23,0.31,2.0,0.038,2.0,2.0,0.9969,3.12,0.55,9.5
6.1,0.22,0.28,4.0,0.059,2.0,1.0,0.99665,3.2,0.38,10.5
6.9,0.19,0.4,0.0,0.036000000000000004,0.0,0.0,0.9909,3.08,0.68,11.5
6.6,0.21,0.29,1.0,0.029,1.0,1.0,0.99112,2.93,0.43,11.5
8.4,0.17,0.31,1.0,0.038,0.0,1.0,0.9945,3.1,0.32,10.6
6.8,0.16,0.36,0.0,0.034,1.0,0.0,0.99058,3.02,0.58,11.3
6.6,0.28,0.3,2.0,0.049,2.0,3.0,0.9958,3.24,0.39,9.5
5.8,0.2,0.34,0.0,0.035,1.0,0.0,0.98993,3.5,0.42,11.7
6.8,0.32,0.43,0.0,0.05,0.0,0.0,0.99346,3.27,0.47,10.7
6.5,0.24,0.28,0.0,0.034,0.0,0.0,0.98928,3.25,0.33,12.3
7.0,0.29,0.33,0.0,0.041,0.0,1.0,0.99048,3.21,0.5,11.4
6.4,0.44,0.26,0.0,0.054000000000000006,0.0,2.0,0.9952,3.58,0.57,10.0
6.9,0.34,0.49,2.0,0.045,2.0,3.0,0.9957,3.09,0.4,9.0
8.0,0.23,0.37,2.0,0.054000000000000006,0.0,2.0,0.99795,3.32,0.47,9.8
6.5,0.51,0.25,0.0,0.048,1.0,2.0,0.99212,3.28,0.57,10.5666666666667
6.9,0.45,0.27,1.0,0.035,0.0,0.0,0.99058,3.12,0.36,12.5
6.4,0.12,0.3,0.0,0.031,1.0,0.0,0.98986,3.01,0.56,11.7
8.2,0.38,0.49,3.0,0.042,2.0,2.0,0.99855,3.1,0.54,9.4
7.9,0.19,0.26,0.0,0.039,0.0,1.0,0.9942,3.05,0.74,9.8
7.2,0.21,0.31,2.0,0.035,1.0,1.0,0.99478,3.12,0.4,10.6
6.5,0.43,0.28,3.0,0.056,0.0,2.0,0.9986,3.31,0.55,9.3
6.3,0.48,0.48,0.0,0.035,1.0,0.0,0.99121,3.49,0.74,12.2
7.3,0.25,0.42,3.0,0.041,2.0,2.0,0.9996,3.29,0.75,9.1
5.9,0.22,0.29,1.0,0.037000000000000005,2.0,1.0,0.99214,3.13,0.74,10.8
7.6,0.4,0.27,1.0,0.03,1.0,0.0,0.99172,3.22,0.62,12.3
7.4,0.23,0.43,0.0,0.044,0.0,1.0,0.9938,3.22,0.62,10.6
5.8,0.13,0.26,1.0,0.039,0.0,0.0,0.99478,3.36,0.47,9.3
5.3,0.32,0.12,1.0,0.043,0.0,1.0,0.9937,3.36,0.6,10.4
6.0,0.26,0.32,0.0,0.028,0.0,1.0,0.9912,3.4,0.71,12.3
6.5,0.28,0.27,1.0,0.04,1.0,2.0,0.9948,3.19,0.69,9.4
6.8,0.27,0.22,2.0,0.034,2.0,3.0,0.9961,3.19,0.52,8.9
6.4,0.32,0.26,2.0,0.05,2.0,2.0,0.99514,3.14,0.5,9.6
5.8,0.3,0.23,0.0,0.034,1.0,1.0,0.98871,2.96,0.34,12.1
6.3,0.25,0.44,0.0,0.024,1.0,1.0,0.98935,3.18,0.4,12.5
6.9,0.41,0.33,2.0,0.043,0.0,2.0,0.9968,3.2,0.52,9.4
7.3,0.23,0.41,3.0,0.048,2.0,3.0,0.99863,3.16,0.71,9.4
6.1,0.19,0.37,0.0,0.041,0.0,0.0,0.99153,3.18,0.5,10.9
7.8,0.22,0.38,2.0,0.059,0.0,0.0,0.9967,3.12,0.47,10.0
7.5,0.38,0.33,1.0,0.045,1.0,1.0,0.9942,3.32,0.44,10.9
7.0,0.61,0.26,0.0,0.051,0.0,2.0,0.9946,3.36,0.6,10.6
5.6,0.23,0.25,2.0,0.043,1.0,0.0,0.99429,3.19,0.42,10.4
7.2,0.27,0.74,3.0,0.037000000000000005,1.0,2.0,0.9981,3.04,0.44,8.7
6.2,0.25,0.38,2.0,0.045,2.0,3.0,0.99572,3.17,0.46,9.1
6.3,0.27,0.37,2.0,0.047,2.0,3.0,0.99542,3.19,0.48,9.5
7.6,0.27,0.34,1.0,0.04,0.0,0.0,0.99084,3.06,0.48,12.4
7.2,0.19,0.31,1.0,0.034,0.0,0.0,0.99305,3.15,0.52,11.4
6.8,0.14,0.18,0.0,0.047,1.0,0.0,0.99164,3.27,0.54,11.2
7.1,0.47,0.29,3.0,0.024,0.0,1.0,0.99518,3.12,0.48,12.0
6.0,0.28,0.52,1.0,0.078,1.0,1.0,0.99494,3.1,0.36,9.0
6.9,0.17,0.22,1.0,0.064,2.0,2.0,0.9952,3.29,0.37,9.3
5.0,0.24,0.34,0.0,0.034,1.0,2.0,0.98774,3.32,0.32,13.1
6.6,0.32,0.47,4.0,0.063,0.0,2.0,0.99872,3.18,0.56,9.0
6.8,0.14,0.35,0.0,0.047,1.0,1.0,0.99111,3.07,0.72,11.1
7.0,0.29,0.33,0.0,0.041,0.0,1.0,0.99048,3.21,0.5,11.4
6.2,0.26,0.19,0.0,0.049,1.0,2.0,0.9924,3.14,0.43,10.4
7.2,0.32,0.24,1.0,0.033,0.0,1.0,0.99334,2.92,0.66,10.3
7.0,0.25,0.29,4.0,0.047,1.0,2.0,0.9982,3.22,0.45,9.3
6.3,0.24,0.29,3.0,0.035,2.0,1.0,0.99567,3.17,0.38,10.6
8.0,0.25,0.35,0.0,0.054000000000000006,0.0,1.0,0.99366,3.08,0.55,9.5
6.2,0.16,0.32,0.0,0.036000000000000004,2.0,2.0,0.99096,3.22,0.41,11.0
7.3,0.41,0.29,0.0,0.032,0.0,0.0,0.98889,2.96,0.35,13.0
6.3,0.1,0.24,1.0,0.039,0.0,1.0,0.99511,3.59,0.49,10.5
6.8,0.25,0.3,3.0,0.043,2.0,1.0,0.99524,3.03,0.58,10.4
5.3,0.24,0.33,0.0,0.033,0.0,0.0,0.9906,3.59,0.38,11.0
7.1,0.36,0.28,0.0,0.036000000000000004,1.0,1.0,0.98936,3.19,0.44,13.5
5.2,0.44,0.04,0.0,0.036000000000000004,1.0,1.0,0.9894,3.36,0.33,12.1
6.2,0.32,0.45,0.0,0.029,1.0,0.0,0.98998,3.25,0.6,12.4
7.7,0.26,0.32,0.0,0.04,0.0,1.0,0.993,3.21,0.56,10.8
6.1,0.29,0.27,0.0,0.024,0.0,0.0,0.9893,3.21,0.51,12.6
6.0,0.38,0.26,0.0,0.035,1.0,1.0,0.98872,3.18,0.47,13.6
6.4,0.62,0.12,1.0,0.06,1.0,3.0,0.99556,3.22,0.48,8.9
7.3,0.19,0.27,3.0,0.057,1.0,2.0,0.99807,2.94,0.41,8.8
7.9,0.18,0.37,0.0,0.061,0.0,2.0,0.995,3.22,0.51,10.0
6.6,0.295,0.24,0.0,0.039,0.0,1.0,0.99304,3.35,0.61,10.4
6.6,0.15,0.34,1.0,0.055,1.0,1.0,0.9942,3.36,0.42,9.6
6.4,0.29,0.18,3.0,0.04,0.0,1.0,0.99736,3.14,0.5,9.2
8.0,0.26,0.36,0.0,0.054000000000000006,1.0,1.0,0.992,3.09,0.72,11.6
6.5,0.33,0.3,1.0,0.036000000000000004,1.0,0.0,0.99028,3.25,0.63,12.5
6.7,0.25,0.26,0.0,0.041,2.0,3.0,0.9949,3.55,0.63,9.4
7.3,0.17,0.23,1.0,0.051,1.0,3.0,0.9963,3.36,0.54,10.0
7.6,0.31,0.29,2.0,0.04,0.0,2.0,0.9966,3.04,0.35,9.4
7.7,0.46,0.18,0.0,0.054000000000000006,0.0,1.0,0.99392,3.12,0.51,10.8
7.3,0.13,0.31,0.0,0.054000000000000006,0.0,0.0,0.9924,3.24,0.92,11.5
7.2,0.24,0.34,0.0,0.045,0.0,0.0,0.9913,3.23,0.51,11.4
7.1,0.12,0.3,0.0,0.018000000000000002,0.0,0.0,0.99004,3.02,0.52,11.9
7.3,0.25,0.41,0.0,0.037000000000000005,2.0,2.0,0.9911,3.29,0.39,12.2
6.8,0.23,0.29,3.0,0.035,1.0,3.0,0.9976,3.35,0.52,9.8
7.5,0.32,0.24,1.0,0.053,0.0,1.0,0.9958,3.14,0.5,9.1
6.3,0.24,0.37,0.0,0.031,0.0,0.0,0.9897,3.3,0.34,12.2
9.2,0.32,0.42,0.0,0.046,0.0,2.0,0.9949,3.08,0.48,9.6
7.6,0.23,0.64,3.0,0.033,2.0,2.0,0.998,3.0,0.53,8.8
7.0,0.33,0.32,0.0,0.053,1.0,1.0,0.9906,3.13,0.28,11.2
6.5,0.37,0.33,1.0,0.027000000000000003,1.0,1.0,0.9906,3.28,0.39,12.7
7.1,0.29,0.34,2.0,0.036000000000000004,1.0,1.0,0.99397,3.21,0.4,10.7
7.0,0.31,0.31,2.0,0.036000000000000004,1.0,1.0,0.99216,2.98,0.31,12.0
5.8,0.17,0.36,0.0,0.036000000000000004,0.0,0.0,0.99202,3.43,0.68,10.4
7.0,0.15,0.38,0.0,0.047,1.0,0.0,0.9928,3.13,0.39,10.4
6.6,0.15,0.32,1.0,0.033,2.0,1.0,0.99192,3.19,0.71,12.1
6.0,0.13,0.36,0.0,0.052000000000000005,0.0,0.0,0.98974,3.1,0.5,11.5
6.8,0.15,0.33,1.0,0.059,1.0,1.0,0.9956,3.43,0.39,9.0
7.3,0.19,0.24,1.0,0.054000000000000006,1.0,3.0,0.9964,3.36,0.54,10.0
6.2,0.37,0.22,2.0,0.025,1.0,3.0,0.9964,3.33,0.6,9.6
7.6,0.27,0.32,0.0,0.043,0.0,0.0,0.99236,3.06,0.68,10.5
8.2,0.27,0.39,2.0,0.039,1.0,3.0,0.9976,3.31,0.51,9.5
6.8,0.29,0.5,3.0,0.053,1.0,3.0,0.9974,3.09,0.45,9.4
7.0,0.36,0.35,0.0,0.048,2.0,2.0,0.99146,3.05,0.56,11.1
6.4,0.5,0.16,3.0,0.042,0.0,1.0,0.9974,3.28,0.33,9.0
6.7,0.46,0.18,0.0,0.034,0.0,0.0,0.9896,3.08,0.44,12.6
6.1,0.2,0.17,0.0,0.048,1.0,1.0,0.991,3.3,0.43,11.4
7.0,0.29,0.49,1.0,0.047,1.0,1.0,0.9938,2.95,0.4,9.4
7.0,0.13,0.37,3.0,0.042,1.0,0.0,0.99581,3.05,0.55,10.7
7.8,0.27,0.33,0.0,0.053,1.0,2.0,0.992,3.2,0.55,11.0
7.1,0.38,0.42,3.0,0.041,1.0,3.0,0.99624,3.04,0.49,10.0
7.0,0.28,0.26,0.0,0.042,1.0,1.0,0.9925,3.43,0.5,10.7
6.6,0.32,0.33,0.0,0.052000000000000005,1.0,3.0,0.99316,3.15,0.6,10.0
8.1,0.26,0.3,2.0,0.049,1.0,2.0,0.9954,2.99,0.58,10.0
7.0,0.25,0.32,2.0,0.046,2.0,3.0,0.9955,3.25,0.5,10.4
9.0,0.31,0.49,1.0,0.034,0.0,0.0,0.9937,2.99,0.34,11.5
6.1,0.24,0.26,0.0,0.033,2.0,1.0,0.9903,3.19,0.81,11.9
5.8,0.315,0.27,0.0,0.026,0.0,0.0,0.98994,3.37,0.4,11.9
6.5,0.28,0.33,4.0,0.053,2.0,3.0,0.9978,3.22,0.51,9.7
6.4,0.22,0.31,3.0,0.04,2.0,1.0,0.99672,3.21,0.38,10.7
5.9,0.3,0.23,1.0,0.038,1.0,1.0,0.9924,3.15,0.5,11.0
8.9,0.13,0.49,0.0,0.028,0.0,0.0,0.9926,2.91,0.32,9.9
7.8,0.23,0.28,1.0,0.042,1.0,2.0,0.9928,2.96,0.4,11.5
6.6,0.17,0.38,0.0,0.032,0.0,1.0,0.9914,3.25,0.55,11.4
7.4,0.27,0.26,3.0,0.053,2.0,2.0,0.99699,3.11,0.6,9.8
7.0,0.28,0.33,3.0,0.043,1.0,2.0,0.9994,3.34,0.67,8.8
5.9,0.14,0.2,0.0,0.04,0.0,1.0,0.99105,3.25,0.45,11.4
9.2,0.14,0.37,0.0,0.034,1.0,0.0,0.99136,3.05,0.55,11.6
6.5,0.26,0.32,1.0,0.059,1.0,0.0,0.99254,3.18,0.42,11.1
7.7,0.16,0.41,0.0,0.048,2.0,2.0,0.9932,3.24,0.66,11.2
6.6,0.28,0.3,3.0,0.033,1.0,2.0,0.99479,3.12,0.39,11.2
5.1,0.14,0.25,0.0,0.039,0.0,0.0,0.9919,3.22,0.43,9.2
6.7,0.15,0.29,1.0,0.058,0.0,0.0,0.9946,3.52,0.44,10.2
6.4,0.5,0.2,0.0,0.059,0.0,1.0,0.99314,3.18,0.4,9.2
5.9,0.32,0.28,1.0,0.039,1.0,0.0,0.98964,3.22,0.57,13.1
6.8,0.37,0.47,3.0,0.071,1.0,1.0,0.9968,2.98,0.88,9.2
7.6,0.26,0.47,0.0,0.068,0.0,0.0,0.9944,3.1,0.45,9.6
8.4,0.19,0.42,0.0,0.047,0.0,0.0,0.994,3.06,0.65,11.1
6.4,0.16,0.31,1.0,0.043,1.0,2.0,0.99455,3.35,0.47,10.5
7.2,0.17,0.34,1.0,0.042,0.0,1.0,0.99278,2.99,0.4,10.8
6.8,0.17,0.34,0.0,0.04,1.0,1.0,0.99,3.24,0.45,12.9
7.7,0.38,0.23,2.0,0.03,0.0,0.0,0.99164,2.93,0.41,13.6
7.4,0.25,0.28,2.0,0.028,0.0,0.0,0.99238,2.94,0.37,11.5
6.2,0.21,0.18,3.0,0.044,2.0,2.0,0.99655,3.14,0.52,9.4
8.3,0.4,0.38,0.0,0.038,0.0,0.0,0.9934,3.03,0.43,9.2
6.5,0.29,0.32,0.0,0.036000000000000004,1.0,0.0,0.9906,3.16,0.59,12.0
6.3,0.26,0.24,2.0,0.039,1.0,2.0,0.9958,3.49,0.64,9.7
7.3,0.41,0.24,1.0,0.057,1.0,2.0,0.9949,3.2,0.41,9.9
7.4,0.3,0.22,1.0,0.053,1.0,2.0,0.9926,3.13,0.45,11.6
5.8,0.2,0.16,0.0,0.042,1.0,0.0,0.98912,3.23,0.37,12.2
6.4,0.2,0.22,2.0,0.032,2.0,2.0,0.99404,3.24,0.58,11.0
6.9,0.25,0.3,1.0,0.054000000000000006,0.0,1.0,0.994,2.99,0.38,9.4
6.3,0.27,0.25,1.0,0.038,2.0,2.0,0.995,3.28,0.38,9.4
7.5,0.38,0.29,3.0,0.05,0.0,3.0,0.9986,3.25,0.59,9.3
5.6,0.32,0.33,2.0,0.037000000000000005,0.0,0.0,0.99268,3.25,0.49,11.1
6.0,0.26,0.34,0.0,0.046,0.0,0.0,0.9924,3.29,0.63,10.4
6.2,0.27,0.32,1.0,0.048,1.0,2.0,0.99282,3.21,0.6,11.0
6.2,0.3,0.33,0.0,0.037000000000000005,1.0,2.0,0.98987,3.18,0.37,12.4
6.6,0.22,0.28,3.0,0.058,0.0,1.0,0.99856,3.45,0.45,9.4
7.5,0.17,0.71,3.0,0.038,2.0,2.0,0.99801,3.03,0.46,8.9
7.1,0.21,0.28,0.0,0.034,0.0,1.0,0.99405,3.35,0.64,10.2
8.0,0.24,0.33,0.0,0.044,0.0,0.0,0.99035,3.03,0.43,12.5
6.9,0.33,0.31,2.0,0.04,0.0,1.0,0.99226,3.11,0.57,12.3
6.2,0.23,0.23,0.0,0.018000000000000002,0.0,1.0,0.99178,3.05,0.28,10.6
5.8,0.24,0.44,0.0,0.029,0.0,1.0,0.9913,3.53,0.43,11.7
8.1,0.19,0.58,4.0,0.049,1.0,2.0,1.0006,3.2,0.62,9.1
6.7,0.16,0.28,0.0,0.046,1.0,2.0,0.9921,3.38,0.51,11.4
8.4,0.22,0.28,4.0,0.028,2.0,1.0,0.998,2.96,0.35,11.6
6.5,0.23,0.39,0.0,0.036000000000000004,1.0,0.0,0.99,3.19,0.43,11.9
5.5,0.3,0.25,0.0,0.029,1.0,1.0,0.98972,3.36,0.66,12.5
8.0,0.27,0.24,0.0,0.044,0.0,0.0,0.9929,3.28,0.42,10.9
5.9,0.415,0.02,0.0,0.038,0.0,0.0,0.9932,3.36,0.36,9.3
6.4,0.17,0.3,0.0,0.034,1.0,1.0,0.99152,3.03,0.49,10.4
9.2,0.27,0.34,2.0,0.043,1.0,3.0,0.9974,3.04,0.41,10.4
6.5,0.52,0.17,0.0,0.047,0.0,0.0,0.9932,3.26,0.32,10.0
7.3,0.31,0.25,1.0,0.032,1.0,1.0,0.99244,2.9,0.37,11.1
6.2,0.3,0.31,0.0,0.035,1.0,1.0,0.98914,3.26,0.39,12.9
6.3,0.33,0.27,0.0,0.046,1.0,2.0,0.9934,3.37,0.54,9.4
6.7,0.27,0.25,2.0,0.053,2.0,3.0,0.9961,3.22,0.43,9.3
7.2,0.16,0.29,0.0,0.031,1.0,1.0,0.98958,3.12,0.4,12.1
6.9,0.43,0.28,2.0,0.056,0.0,2.0,0.99594,3.17,0.43,9.4
6.7,0.27,0.25,2.0,0.053,2.0,3.0,0.9961,3.22,0.43,9.3
6.6,0.23,0.3,3.0,0.051,1.0,1.0,0.99835,3.04,0.54,9.0
7.1,0.21,0.35,0.0,0.04,1.0,2.0,0.99128,3.32,0.56,12.5
7.0,0.21,0.22,1.0,0.048,1.0,2.0,0.9945,3.34,0.49,10.4
7.7,0.46,0.18,0.0,0.054000000000000006,0.0,1.0,0.99392,3.12,0.51,10.8
5.7,0.695,0.06,1.0,0.042,0.0,0.0,0.99432,3.44,0.44,10.2
6.7,0.23,0.33,2.0,0.048,1.0,2.0,0.99472,3.11,0.52,10.1
6.8,0.18,0.28,2.0,0.039,0.0,1.0,0.99406,3.11,0.45,10.9
7.2,0.3,0.26,0.0,0.041,1.0,2.0,0.99154,3.19,0.56,11.3
6.4,0.33,0.44,2.0,0.055,2.0,2.0,0.99488,3.1,0.48,9.6
6.4,0.17,0.27,0.0,0.037000000000000005,0.0,0.0,0.9916,3.46,0.42,11.0
7.8,0.43,0.49,3.0,0.033,1.0,2.0,0.9955,3.14,0.35,11.3
9.1,0.28,0.49,0.0,0.059,0.0,1.0,0.9958,3.15,0.46,10.1
6.5,0.21,0.28,0.0,0.046,0.0,0.0,0.99199,3.43,0.48,11.1
7.0,0.31,0.31,2.0,0.036000000000000004,1.0,1.0,0.99216,2.98,0.31,12.0
6.8,0.18,0.24,2.0,0.058,2.0,3.0,0.9952,3.13,0.51,10.6
7.0,0.22,0.29,2.0,0.05,0.0,0.0,0.99556,3.29,0.46,9.8
5.5,0.21,0.25,0.0,0.04,0.0,0.0,0.99006,3.31,0.56,11.3
6.6,0.25,0.39,0.0,0.04,1.0,0.0,0.9911,3.35,0.4,11.4
6.1,0.41,0.2,3.0,0.032,2.0,1.0,0.99516,2.91,0.43,10.6
6.9,0.44,0.18,3.0,0.051,0.0,1.0,0.9975,3.23,0.48,9.1
6.8,0.2,0.36,0.0,0.028,0.0,0.0,0.99175,3.21,0.6,10.9
6.5,0.18,0.26,0.0,0.041,1.0,1.0,0.9941,3.34,0.72,9.5
6.6,0.325,0.49,2.0,0.049,2.0,3.0,0.996,3.16,0.4,9.3
